source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist,source_genre,target_genre,source_duplicate_group,target_duplicate_group
Early_Renaissance,Northern_Renaissance,0.9025170207023621,55863,46857,Unknown Artist,Unknown Artist,religious_painting,religious_painting,4468,3099
Early_Renaissance,Northern_Renaissance,0.8773691058158875,56737,46857,Unknown Artist,Unknown Artist,religious_painting,religious_painting,3666,3099
High_Renaissance,Northern_Renaissance,0.8736517429351807,44996,46857,Unknown Artist,Unknown Artist,religious_painting,religious_painting,4447,3099
Early_Renaissance,Northern_Renaissance,0.8699114322662354,38887,46857,Unknown Artist,Unknown Artist,religious_painting,religious_painting,5457,3099
High_Renaissance,Mannerism_Late_Renaissance,0.8715171813964844,25211,56278,Unknown Artist,el-greco,religious_painting,religious_painting,7097,3100
Northern_Renaissance,Mannerism_Late_Renaissance,0.8665811419487,69185,56278,Unknown Artist,el-greco,Unknown Genre,religious_painting,932,3100
Northern_Renaissance,Mannerism_Late_Renaissance,0.8653522729873657,20178,56278,hans-memling,el-greco,religious_painting,religious_painting,6687,3100
Northern_Renaissance,Mannerism_Late_Renaissance,0.8636111617088318,44164,56278,hieronymus-bosch,el-greco,religious_painting,religious_painting,546,3100
High_Renaissance,Mannerism_Late_Renaissance,0.858662486076355,56673,56278,michelangelo,el-greco,religious_painting,religious_painting,3288,3100
High_Renaissance,Northern_Renaissance,0.8401662707328796,29376,7047,michelangelo,albrecht-durer,sketch_and_study,genre_painting,5054,3101
High_Renaissance,Northern_Renaissance,0.8260784149169922,44996,7047,Unknown Artist,albrecht-durer,religious_painting,genre_painting,4447,3101
High_Renaissance,Northern_Renaissance,0.8016766905784607,22257,7047,Unknown Artist,albrecht-durer,sketch_and_study,genre_painting,4535,3101
Early_Renaissance,Northern_Renaissance,0.8013710975646973,29617,7047,Unknown Artist,albrecht-durer,religious_painting,genre_painting,2262,3101
Early_Renaissance,Northern_Renaissance,0.7945749163627625,43204,7047,Unknown Artist,albrecht-durer,religious_painting,genre_painting,2407,3101
Mannerism_Late_Renaissance,Baroque,0.8649604320526123,40121,45696,tintoretto,peter-paul-rubens,religious_painting,religious_painting,6243,3102
Early_Renaissance,Baroque,0.8566464781761169,56481,45696,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting,2416,3102
High_Renaissance,Baroque,0.8548758625984192,45025,45696,Unknown Artist,peter-paul-rubens,religious_painting,religious_painting,3594,3102
High_Renaissance,Baroque,0.8547220230102539,37486,45696,titian,peter-paul-rubens,religious_painting,religious_painting,1850,3102
High_Renaissance,Baroque,0.8532922267913818,39783,45696,titian,peter-paul-rubens,religious_painting,religious_painting,1433,3102
Early_Renaissance,High_Renaissance,0.8847219944000244,40794,33702,Unknown Artist,Unknown Artist,religious_painting,religious_painting,5347,3104
Early_Renaissance,High_Renaissance,0.8689809441566467,45946,33702,Unknown Artist,Unknown Artist,religious_painting,religious_painting,7078,3104
Early_Renaissance,High_Renaissance,0.8686725497245789,25963,33702,Unknown Artist,Unknown Artist,religious_painting,religious_painting,556,3104
Early_Renaissance,High_Renaissance,0.8655429482460022,50349,33702,Unknown Artist,Unknown Artist,religious_painting,religious_painting,2693,3104
Early_Renaissance,High_Renaissance,0.8653790354728699,37604,33702,Unknown Artist,Unknown Artist,religious_painting,religious_painting,175,3104
Mannerism_Late_Renaissance,Baroque,0.8737109899520874,38248,78663,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre,6881,3105
Mannerism_Late_Renaissance,Baroque,0.866617739200592,57044,78663,tintoretto,Unknown Artist,religious_painting,Unknown Genre,5454,3105
Mannerism_Late_Renaissance,Baroque,0.863652765750885,78453,78663,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,4081,3105
Mannerism_Late_Renaissance,Baroque,0.8627442717552185,27356,78663,tintoretto,Unknown Artist,religious_painting,Unknown Genre,4203,3105
High_Renaissance,Baroque,0.8604085445404053,19178,78663,Unknown Artist,Unknown Artist,religious_painting,Unknown Genre,3875,3105
Mannerism_Late_Renaissance,Rococo,0.8789715766906738,73041,34973,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting,5319,3106
Baroque,Rococo,0.8690786957740784,76882,34973,Unknown Artist,Unknown Artist,Unknown Genre,genre_painting,4670,3106
Baroque,Rococo,0.8658682107925415,51923,34973,Unknown Artist,Unknown Artist,genre_painting,genre_painting,2886,3106
Northern_Renaissance,Rococo,0.8575582504272461,39802,34973,hans-memling,Unknown Artist,religious_painting,genre_painting,4145,3106
Baroque,Rococo,0.8536979556083679,53423,34973,Unknown Artist,Unknown Artist,genre_painting,genre_painting,1341,3106
Northern_Renaissance,Mannerism_Late_Renaissance,0.897384524345398,17994,78467,albrecht-durer,Unknown Artist,sketch_and_study,Unknown Genre,6217,3107
High_Renaissance,Mannerism_Late_Renaissance,0.8952605128288269,44131,78467,raphael,Unknown Artist,sketch_and_study,Unknown Genre,535,3107
Northern_Renaissance,Mannerism_Late_Renaissance,0.89129239320755,11094,78467,albrecht-durer,Unknown Artist,sketch_and_study,Unknown Genre,2904,3107
Early_Renaissance,Mannerism_Late_Renaissance,0.8766062259674072,45383,78467,Unknown Artist,Unknown Artist,sketch_and_study,Unknown Genre,5415,3107
Northern_Renaissance,Mannerism_Late_Renaissance,0.8722713589668274,50951,78467,Unknown Artist,Unknown Artist,genre_painting,Unknown Genre,808,3107
High_Renaissance,Mannerism_Late_Renaissance,0.8702797293663025,40818,55978,Unknown Artist,tintoretto,religious_painting,religious_painting,2404,3108
High_Renaissance,Mannerism_Late_Renaissance,0.8581951260566711,70330,55978,Unknown Artist,tintoretto,Unknown Genre,religious_painting,1917,3108
High_Renaissance,Mannerism_Late_Renaissance,0.8577662706375122,56712,55978,raphael,tintoretto,religious_painting,religious_painting,474,3108
High_Renaissance,Mannerism_Late_Renaissance,0.8569116592407227,73636,55978,Unknown Artist,tintoretto,Unknown Genre,religious_painting,6139,3108
High_Renaissance,Mannerism_Late_Renaissance,0.8561524748802185,69747,55978,Unknown Artist,tintoretto,Unknown Genre,religious_painting,1623,3108
Mannerism_Late_Renaissance,Baroque,0.8407076597213745,26658,32153,paolo-veronese,Unknown Artist,religious_painting,religious_painting,1262,3109
Mannerism_Late_Renaissance,Baroque,0.8406316041946411,76895,32153,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting,3477,3109
High_Renaissance,Baroque,0.8393752574920654,42800,32153,raphael,Unknown Artist,portrait,religious_painting,6452,3109
High_Renaissance,Baroque,0.834494411945343,63906,32153,titian,Unknown Artist,portrait,religious_painting,6524,3109
Mannerism_Late_Renaissance,Baroque,0.8315206170082092,47532,32153,tintoretto,Unknown Artist,religious_painting,religious_painting,6009,3109
High_Renaissance,Baroque,0.8372289538383484,46517,30719,titian,Unknown Artist,religious_painting,genre_painting,7093,3110
Early_Renaissance,Baroque,0.8250038623809814,41065,30719,Unknown Artist,Unknown Artist,religious_painting,genre_painting,1766,3110
Early_Renaissance,Baroque,0.7966353893280029,34453,30719,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4483,3110
Mannerism_Late_Renaissance,Baroque,0.794840395450592,31653,30719,tintoretto,Unknown Artist,religious_painting,genre_painting,6297,3110
Northern_Renaissance,Baroque,0.7935009598731995,27914,30719,Unknown Artist,Unknown Artist,religious_painting,genre_painting,6284,3110
Baroque,Rococo,0.8946402668952942,32932,26318,anthony-van-dyck,thomas-gainsborough,portrait,portrait,735,3111
Baroque,Rococo,0.8756971955299377,64962,26318,Unknown Artist,thomas-gainsborough,portrait,portrait,6254,3111
Mannerism_Late_Renaissance,Rococo,0.8596264123916626,65625,26318,titian,thomas-gainsborough,portrait,portrait,3754,3111
Baroque,Rococo,0.8580382466316223,30064,26318,anthony-van-dyck,thomas-gainsborough,portrait,portrait,2437,3111
Baroque,Rococo,0.8565216660499573,38777,26318,anthony-van-dyck,thomas-gainsborough,portrait,portrait,3462,3111
Baroque,Rococo,0.7845119833946228,66032,70985,Unknown Artist,Unknown Artist,portrait,Unknown Genre,3218,3112
Baroque,Rococo,0.7830470204353333,26268,70985,Unknown Artist,Unknown Artist,genre_painting,Unknown Genre,3365,3112
Baroque,Rococo,0.7777323126792908,76846,70985,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,3358,3112
Northern_Renaissance,Rococo,0.7740947008132935,11018,70985,albrecht-durer,Unknown Artist,genre_painting,Unknown Genre,6918,3112
Baroque,Rococo,0.769601583480835,78558,70985,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,7067,3112
Northern_Renaissance,Baroque,0.8193932175636292,59073,47087,Unknown Artist,Unknown Artist,landscape,genre_painting,4978,3113
Northern_Renaissance,Baroque,0.8029922246932983,23960,47087,Unknown Artist,Unknown Artist,genre_painting,genre_painting,6888,3113
High_Renaissance,Baroque,0.7784450650215149,42859,47087,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4545,3113
Northern_Renaissance,Baroque,0.7685668468475342,9407,47087,albrecht-durer,Unknown Artist,landscape,genre_painting,512,3113
High_Renaissance,Baroque,0.7634016275405884,56412,47087,Unknown Artist,Unknown Artist,religious_painting,genre_painting,4430,3113
Northern_Renaissance,Rococo,0.8546798825263977,38907,45512,hieronymus-bosch,Unknown Artist,religious_painting,religious_painting,7030,3114
Mannerism_Late_Renaissance,Rococo,0.8518589735031128,21912,45512,Unknown Artist,Unknown Artist,portrait,religious_painting,1555,3114
Baroque,Rococo,0.8507795929908752,19721,45512,peter-paul-rubens,Unknown Artist,religious_painting,religious_painting,6906,3114
Baroque,Rococo,0.8492116332054138,78686,45512,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting,372,3114
High_Renaissance,Rococo,0.8481172323226929,70984,45512,Unknown Artist,Unknown Artist,Unknown Genre,religious_painting,5731,3114
Northern_Renaissance,Baroque,0.8533380031585693,17996,11310,albrecht-durer,rembrandt,genre_painting,genre_painting,5173,3115
High_Renaissance,Baroque,0.8417453765869141,62413,11310,raphael,rembrandt,sketch_and_study,genre_painting,5208,3115
High_Renaissance,Baroque,0.8399723172187805,38283,11310,leonardo-da-vinci,rembrandt,sketch_and_study,genre_painting,226,3115
Northern_Renaissance,Baroque,0.832874059677124,41235,11310,Unknown Artist,rembrandt,sketch_and_study,genre_painting,2383,3115
High_Renaissance,Baroque,0.8219048380851746,29295,11310,leonardo-da-vinci,rembrandt,sketch_and_study,genre_painting,6098,3115
Baroque,Rococo,0.8712233304977417,23086,48991,Unknown Artist,Unknown Artist,portrait,portrait,4293,3116
Mannerism_Late_Renaissance,Rococo,0.8709022998809814,28772,48991,titian,Unknown Artist,portrait,portrait,6795,3116
Baroque,Rococo,0.8697131872177124,24579,48991,anthony-van-dyck,Unknown Artist,portrait,portrait,536,3116
Baroque,Rococo,0.8694456219673157,71631,48991,Unknown Artist,Unknown Artist,Unknown Genre,portrait,3038,3116
Baroque,Rococo,0.8652191758155823,769,48991,rembrandt,Unknown Artist,portrait,portrait,2810,3116
Mannerism_Late_Renaissance,Rococo,0.8141220211982727,48846,75565,paolo-veronese,Unknown Artist,portrait,Unknown Genre,1418,3118
Mannerism_Late_Renaissance,Rococo,0.8125567436218262,64076,75565,Unknown Artist,Unknown Artist,portrait,Unknown Genre,112,3118
Baroque,Rococo,0.8124944567680359,769,75565,rembrandt,Unknown Artist,portrait,Unknown Genre,2810,3118
Baroque,Rococo,0.8097671866416931,23086,75565,Unknown Artist,Unknown Artist,portrait,Unknown Genre,4293,3118
Northern_Renaissance,Rococo,0.8046575784683228,41761,75565,Unknown Artist,Unknown Artist,portrait,Unknown Genre,865,3118
Baroque,Rococo,0.8504167795181274,2141,47327,rembrandt,canaletto,landscape,cityscape,1439,3120
Baroque,Rococo,0.8278021216392517,1294,47327,rembrandt,canaletto,cityscape,cityscape,1151,3120
Northern_Renaissance,Rococo,0.8082001805305481,6564,47327,albrecht-durer,canaletto,sketch_and_study,cityscape,2650,3120
Baroque,Rococo,0.7999275922775269,38883,47327,Unknown Artist,canaletto,genre_painting,cityscape,3196,3120
Baroque,Rococo,0.7992871999740601,44618,47327,Unknown Artist,canaletto,cityscape,cityscape,1507,3120
Baroque,Rococo,0.8481248021125793,36097,33951,Unknown Artist,joshua-reynolds,portrait,portrait,4590,3121
Baroque,Rococo,0.8431782126426697,31050,33951,anthony-van-dyck,joshua-reynolds,portrait,portrait,5799,3121
Baroque,Rococo,0.8338459134101868,64581,33951,Unknown Artist,joshua-reynolds,portrait,portrait,1043,3121
Baroque,Rococo,0.8161964416503906,65085,33951,jacob-jordaens,joshua-reynolds,portrait,portrait,4916,3121
Baroque,Rococo,0.8150761723518372,52224,33951,frans-hals,joshua-reynolds,portrait,portrait,5945,3121
Early_Renaissance,High_Renaissance,0.889118492603302,38941,36293,Unknown Artist,Unknown Artist,religious_painting,portrait,6716,3122
Northern_Renaissance,High_Renaissance,0.8823127150535583,64760,36293,Unknown Artist,Unknown Artist,portrait,portrait,3152,3122
Early_Renaissance,High_Renaissance,0.8808780908584595,64313,36293,Unknown Artist,Unknown Artist,portrait,portrait,3437,3122
Northern_Renaissance,High_Renaissance,0.8687224388122559,43593,36293,hans-memling,Unknown Artist,portrait,portrait,3766,3122
Early_Renaissance,High_Renaissance,0.8678746223449707,24719,36293,Unknown Artist,Unknown Artist,portrait,portrait,4175,3122
Baroque,Rococo,0.8695512413978577,71631,63953,Unknown Artist,Unknown Artist,Unknown Genre,portrait,3038,3124
Baroque,Rococo,0.8521765470504761,769,63953,rembrandt,Unknown Artist,portrait,portrait,2810,3124
Baroque,Rococo,0.845142662525177,49682,63953,joseph-wright,Unknown Artist,portrait,portrait,1594,3124
High_Renaissance,Rococo,0.8405316472053528,48496,63953,titian,Unknown Artist,portrait,portrait,3163,3124
Baroque,Rococo,0.8392142057418823,23086,63953,Unknown Artist,Unknown Artist,portrait,portrait,4293,3124
High_Renaissance,Mannerism_Late_Renaissance,0.8718312978744507,33433,29496,titian,el-greco,portrait,portrait,3240,3126
High_Renaissance,Mannerism_Late_Renaissance,0.8454784750938416,28365,29496,titian,el-greco,portrait,portrait,3828,3126
High_Renaissance,Mannerism_Late_Renaissance,0.8259549140930176,38892,29496,Unknown Artist,el-greco,portrait,portrait,3027,3126
High_Renaissance,Mannerism_Late_Renaissance,0.8202755451202393,46629,29496,titian,el-greco,portrait,portrait,6122,3126
High_Renaissance,Mannerism_Late_Renaissance,0.8126681447029114,19943,29496,titian,el-greco,portrait,portrait,766,3126
Early_Renaissance,Mannerism_Late_Renaissance,0.7722099423408508,29227,53862,Unknown Artist,tintoretto,religious_painting,genre_painting,6236,3127
Northern_Renaissance,Mannerism_Late_Renaissance,0.7574831247329712,12438,53862,albrecht-durer,tintoretto,religious_painting,genre_painting,5669,3127
Northern_Renaissance,Mannerism_Late_Renaissance,0.7562397718429565,1229,53862,albrecht-durer,tintoretto,religious_painting,genre_painting,4032,3127
High_Renaissance,Mannerism_Late_Renaissance,0.7484076023101807,46342,53862,Unknown Artist,tintoretto,religious_painting,genre_painting,2584,3127
Early_Renaissance,Mannerism_Late_Renaissance,0.7480614185333252,37312,53862,Unknown Artist,tintoretto,religious_painting,genre_painting,6800,3127
Baroque,Rococo,0.9014206528663635,51074,28727,Unknown Artist,thomas-gainsborough,landscape,landscape,6054,3128
Baroque,Rococo,0.8968854546546936,60679,28727,peter-paul-rubens,thomas-gainsborough,landscape,landscape,4241,3128
Baroque,Rococo,0.8923863172531128,40740,28727,Unknown Artist,thomas-gainsborough,landscape,landscape,2916,3128
Baroque,Rococo,0.8898097276687622,71942,28727,Unknown Artist,thomas-gainsborough,Unknown Genre,landscape,1838,3128
Baroque,Rococo,0.8863264918327332,59762,28727,Unknown Artist,thomas-gainsborough,landscape,landscape,1024,3128
Mannerism_Late_Renaissance,Baroque,0.9081293940544128,70828,69017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,208,3129
Mannerism_Late_Renaissance,Baroque,0.8854820728302002,78524,69017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,1473,3129
Mannerism_Late_Renaissance,Baroque,0.8798474669456482,71323,69017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,6493,3129
High_Renaissance,Baroque,0.879770815372467,71698,69017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,3448,3129
Mannerism_Late_Renaissance,Baroque,0.8790035247802734,75465,69017,Unknown Artist,Unknown Artist,Unknown Genre,Unknown Genre,4130,3129
Northern_Renaissance,Baroque,0.8700398802757263,21368,21118,Unknown Artist,Unknown Artist,landscape,landscape,2443,3130
