source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist
High_Renaissance,Mannerism_Late_Renaissance,0.8714767694473267,56503,56835,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.868973970413208,23937,56835,michelangelo,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8664795160293579,34153,56835,raphael,paolo-veronese
Northern_Renaissance,Mannerism_Late_Renaissance,0.8627195358276367,37247,56303,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8615298271179199,55714,56303,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8603733777999878,49571,56303,titian,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.859448254108429,51956,56303,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8588786125183105,22975,56303,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8923256397247314,21752,50543,Unknown Artist,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8761438727378845,37605,50543,Unknown Artist,leonardo-da-vinci
Northern_Renaissance,High_Renaissance,0.875150203704834,37344,50543,Unknown Artist,leonardo-da-vinci
Northern_Renaissance,High_Renaissance,0.8740121126174927,11580,50543,albrecht-durer,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8701856732368469,28215,50543,Unknown Artist,leonardo-da-vinci
Early_Renaissance,Northern_Renaissance,0.8759725689888,52853,56221,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8726025819778442,52461,56221,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8705857992172241,57109,56221,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8685362339019775,25324,56221,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.866815984249115,56322,56221,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.9050539135932922,56327,40135,titian,bartolome-esteban-murillo
Mannerism_Late_Renaissance,Baroque,0.892939567565918,51500,40135,paolo-veronese,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8871940970420837,56644,40135,Unknown Artist,bartolome-esteban-murillo
High_Renaissance,Baroque,0.8853557109832764,47828,40135,Unknown Artist,bartolome-esteban-murillo
Early_Renaissance,Baroque,0.8845369219779968,27082,40135,Unknown Artist,bartolome-esteban-murillo
Early_Renaissance,Northern_Renaissance,0.8492013216018677,56407,18003,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8463281393051147,19597,18003,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8369190692901611,55779,18003,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8320290446281433,39075,18003,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8300725221633911,56302,18003,Unknown Artist,albrecht-durer
Northern_Renaissance,High_Renaissance,0.8727992177009583,726,51701,albrecht-durer,leonardo-da-vinci
Northern_Renaissance,High_Renaissance,0.8515055775642395,6696,51701,albrecht-durer,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8390641212463379,21752,51701,Unknown Artist,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8346996307373047,20207,51701,Unknown Artist,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8269749283790588,50094,51701,Unknown Artist,leonardo-da-vinci
Early_Renaissance,High_Renaissance,0.8748314380645752,56630,35126,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8638994097709656,26308,35126,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8579672574996948,25846,35126,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8559628129005432,46960,35126,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.852465033531189,34303,35126,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8807247281074524,56127,41504,raphael,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8752747178077698,32414,41504,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8620760440826416,56973,41504,fra-angelico,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8562804460525513,38210,41504,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8537256717681885,56037,41504,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.9118869304656982,56655,49220,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8980299234390259,43494,49220,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8943588733673096,34927,49220,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8934442400932312,35284,49220,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8898912072181702,55811,49220,Unknown Artist,el-greco
Baroque,Rococo,0.897339403629303,21610,30318,bartolome-esteban-murillo,Unknown Artist
Baroque,Rococo,0.8881452679634094,56352,30318,jacob-jordaens,Unknown Artist
Northern_Renaissance,Rococo,0.8859136700630188,34061,30318,Unknown Artist,Unknown Artist
Baroque,Rococo,0.8843060731887817,56304,30318,Unknown Artist,Unknown Artist
Baroque,Rococo,0.882729709148407,20944,30318,jacob-jordaens,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9278790950775146,37410,35284,michelangelo,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9209177494049072,55991,35284,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9204320311546326,50663,35284,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9198398590087891,56341,35284,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9135106205940247,56786,35284,raphael,Unknown Artist
Early_Renaissance,High_Renaissance,0.8724839091300964,43742,56594,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8611837029457092,49624,56594,fra-angelico,michelangelo
Early_Renaissance,High_Renaissance,0.8603243827819824,23386,56594,fra-angelico,michelangelo
Early_Renaissance,High_Renaissance,0.8567046523094177,56123,56594,pietro-perugino,michelangelo
Northern_Renaissance,High_Renaissance,0.8558633923530579,31347,56594,hans-holbein-the-younger,michelangelo
High_Renaissance,Mannerism_Late_Renaissance,0.9058313369750977,56127,46530,raphael,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.9012720584869385,56694,46530,pietro-perugino,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8999190926551819,19853,46530,pietro-perugino,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8980571627616882,20738,46530,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8957127928733826,31767,46530,raphael,el-greco
Northern_Renaissance,Baroque,0.8754330277442932,28487,41365,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8732114434242249,27948,41365,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.87191241979599,56503,41365,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8709376454353333,30618,41365,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8690114617347717,56704,41365,paolo-veronese,Unknown Artist
High_Renaissance,Baroque,0.8397848606109619,43369,47948,pietro-perugino,Unknown Artist
High_Renaissance,Baroque,0.8389121890068054,23117,47948,titian,Unknown Artist
Northern_Renaissance,Baroque,0.833956778049469,6696,47948,albrecht-durer,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8329670429229736,48217,47948,tintoretto,Unknown Artist
Early_Renaissance,Baroque,0.8278053998947144,30364,47948,pietro-perugino,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8452249765396118,34489,52647,raphael,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.842133104801178,56838,52647,michelangelo,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8363499641418457,48349,52647,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8357309103012085,20866,52647,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8303490877151489,56333,52647,pietro-perugino,hieronymus-bosch
High_Renaissance,Mannerism_Late_Renaissance,0.8596572279930115,22390,35722,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8361228108406067,27840,35722,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8208315968513489,50229,35722,fra-angelico,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8185017108917236,56859,35722,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8181623220443726,33443,35722,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9145647287368774,52548,56295,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9135245680809021,42841,56295,raphael,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9079620242118835,23612,56295,leonardo-da-vinci,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9068475961685181,25309,56295,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9036754965782166,21752,56295,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8008232116699219,49513,56969,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.7999527454376221,49432,56969,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.787804365158081,55727,56969,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.78361976146698,55649,56969,raphael,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.7783824801445007,19508,56969,fra-angelico,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8687716722488403,25430,45318,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8636713027954102,49002,45318,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8554338812828064,42200,45318,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8549736738204956,27917,45318,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8522555232048035,42018,45318,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8449607491493225,19174,56600,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8438217639923096,38412,56600,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8378578424453735,44431,56600,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8369413018226624,56919,56600,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.836384654045105,56429,56600,leonardo-da-vinci,Unknown Artist
Early_Renaissance,High_Renaissance,0.9513670802116394,56355,41447,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9486474990844727,28215,41447,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9457616806030273,43726,41447,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9427315592765808,49966,41447,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.942428469657898,25309,41447,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8120816946029663,19614,56096,pietro-perugino,raphael
Northern_Renaissance,High_Renaissance,0.7944743633270264,24838,56096,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.7931632399559021,56893,56096,lucas-cranach-the-elder,raphael
Northern_Renaissance,High_Renaissance,0.7923310399055481,34025,56096,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.7916767597198486,37722,56096,Unknown Artist,raphael
Early_Renaissance,Northern_Renaissance,0.8716882467269897,48349,40055,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8513197898864746,56333,40055,pietro-perugino,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8471421003341675,44140,40055,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8466543555259705,36850,40055,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8437901139259338,42607,40055,Unknown Artist,hieronymus-bosch
High_Renaissance,Mannerism_Late_Renaissance,0.8614068627357483,55731,55816,titian,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8565766215324402,56128,55816,pietro-perugino,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8403478860855103,56372,55816,pietro-perugino,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.839820146560669,18004,55816,albrecht-durer,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8392114043235779,30677,55816,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8960840106010437,22248,36844,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8921422362327576,49848,36844,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8888325691223145,49358,36844,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8834658861160278,31767,36844,raphael,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.88139808177948,22975,36844,Unknown Artist,tintoretto
Early_Renaissance,High_Renaissance,0.8612114787101746,47347,52871,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8570553660392761,50266,52871,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.851679265499115,26869,52871,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8515284061431885,56065,52871,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8495733737945557,691,52871,albrecht-durer,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9019597768783569,50194,17956,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8953282237052917,20435,17956,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8850405216217041,38887,17956,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8788213729858398,55863,17956,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8667862415313721,38247,17956,Unknown Artist,albrecht-durer
Mannerism_Late_Renaissance,Baroque,0.8665190935134888,38333,20229,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8598345518112183,57090,20229,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8579843044281006,34453,20229,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.856977641582489,48685,20229,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8495031595230103,33011,20229,paolo-veronese,Unknown Artist
Early_Renaissance,High_Renaissance,0.8904008865356445,19413,55953,fra-angelico,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8759917616844177,18116,55953,albrecht-durer,Unknown Artist
Early_Renaissance,High_Renaissance,0.8704188466072083,49770,55953,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8690438270568848,20985,55953,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8650125861167908,19174,55953,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8905671238899231,44744,56327,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.8877645134925842,48338,56327,Unknown Artist,titian
Early_Renaissance,High_Renaissance,0.8848282694816589,25709,56327,pietro-perugino,titian
Early_Renaissance,High_Renaissance,0.8839089274406433,46243,56327,leonardo-da-vinci,titian
Northern_Renaissance,High_Renaissance,0.8796281218528748,32177,56327,Unknown Artist,titian
High_Renaissance,Northern_Renaissance,0.8536012172698975,55705,56313,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8494483828544617,25846,56313,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8491994738578796,49513,56313,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.858150064945221,22126,13084,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8431068658828735,42487,13084,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8307819962501526,56251,13084,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8236461281776428,50546,13084,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8226066827774048,49145,13084,Unknown Artist,albrecht-durer
Northern_Renaissance,Mannerism_Late_Renaissance,0.9141801595687866,44218,51768,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8934750556945801,56503,51768,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8927860260009766,55969,51768,titian,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8926174640655518,42889,51768,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8886805772781372,30838,51768,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8908634185791016,50663,18155,fra-angelico,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8881264328956604,52918,18155,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8847924470901489,46504,18155,pietro-perugino,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8801950216293335,56786,18155,raphael,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8791545033454895,33203,18155,fra-angelico,albrecht-durer
Early_Renaissance,Mannerism_Late_Renaissance,0.8815355896949768,43494,56867,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8790714144706726,49571,56867,titian,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8780235648155212,55705,56867,Unknown Artist,el-greco
